"_G3","_G2","_G1","_SID","_SREF","_GEO","State","County","Payam","School","Type","P1F","P1M","P2F","P2M","P3F","P3M","P4F","P4M","P5F","P5M","P6F","P6M","P7F","P7M","P8F","P8M","PFO","PMO","PTF","PTM","TOTP","S1F","S1M","S2F","S2M","S3F","S3M","S4F","S4M","SFO","SMO","STF","STM","TOTS","OTHRF","OTHRM","TOTO","AES_TF","AES_TM","TOT_AES","ALP_TF","ALP_TM","TOT_ALP","ECD_TF","ECD_TM","TOT_ECD","NUR_TF","NUR_TM","TOT_NUR","PRE_TF","PRE_TM","TOT_PRE","TTI_TF","TTI_TM","TOT_TTI","TVET_TF","TVET_TM","TOT_TVET","UNI_TF","UNI_TM","TOT_UNI","TOTAL"
"Western Bieh","Fangak County","Manajang","3960","MFE","28","BIW","Fangak County","Manajang","Manyajak Primary [MFE]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Manajang","3963","NYI","28","BIW","Fangak County","Manajang","Nyalual Primary [NYI]","Primary","14","40","8","19","11","16","13","14","26","1","52","0","78","1","0","0","0","0","202","91","293","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","293"
"Western Bieh","Fangak County","Manajang","3964","PHB","28","BIW","Fangak County","Manajang","Pah Primary [PHB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Manajang","8417","PIY","28","BIW","Fangak County","Manajang","Palei Primary School [PIY]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Manajang","8415","SVQ","28","BIW","Fangak County","Manajang","St Peter and Paul Primary School [SVQ]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Manajang","3965","TNN","28","BIW","Fangak County","Manajang","Tongnyang Primary [TNN]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Manajang","3956","WNM","28","BIW","Fangak County","Manajang","Wanglel Primary School [WNM]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Mareng","3966","DHH","28","BIW","Fangak County","Mareng","Dhornor Primary School [DHH]","Primary","22","30","27","25","23","29","37","41","23","29","0","0","0","0","0","0","0","0","132","154","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Mareng","8410","TKA","28","BIW","Fangak County","Mareng","Koat Primary School [TKA]","Primary","29","49","11","15","12","14","17","13","34","50","50","28","0","0","0","0","0","0","153","169","322","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","322"
"Western Bieh","Fangak County","Mareng","3972","KBU","28","BIW","Fangak County","Mareng","Kuer Buai Primary [KBU]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Mareng","3970","DEN","28","BIW","Fangak County","Mareng","Kuer Deng Primary School [DEN]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Mareng","3969","KET","28","BIW","Fangak County","Mareng","Kuertet Primary School [KET]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Mareng","3967","LTF","28","BIW","Fangak County","Mareng","Let Primary School [LTF]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Mareng","8407","YDN","28","BIW","Fangak County","Mareng","Nyadin Primary School [YDN]","Primary","20","36","17","30","14","26","9","25","16","36","12","15","0","0","0","0","0","0","88","168","256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","256"
"Western Bieh","Fangak County","Mareng","8416","TIB","28","BIW","Fangak County","Mareng","Tiith Beel Primary School [TIB]","Primary","26","26","29","23","23","29","20","32","32","20","14","12","0","0","0","0","0","0","144","142","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Mareng","8409","TBL","28","BIW","Fangak County","Mareng","Tithbol Primary School [TBL]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Mareng","3968","TCB","28","BIW","Fangak County","Mareng","Toch Primary School [TCB]","Primary","86","126","4","23","5","22","13","41","52","39","43","67","10","74","0","0","0","0","213","392","605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","605"
"Western Bieh","Fangak County","Mareng","3971","WNI","28","BIW","Fangak County","Mareng","Wangchot Primary School. [WNI]","Primary","77","121","7","30","7","19","0","0","0","0","0","0","0","0","0","0","0","0","91","170","261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","261"
"Western Bieh","Fangak County","Mareng","8408","WGH","28","BIW","Fangak County","Mareng","Wanghel Primary School [WGH]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","3978","BNC","28","BIW","Fangak County","Old Fangak","Baan Primary [BNC]","Primary","47","50","12","19","6","21","7","14","15","11","0","0","0","0","0","0","0","0","87","115","202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","202"
"Western Bieh","Fangak County","Old Fangak","7893","CTB","28","BIW","Fangak County","Old Fangak","Chotbora Primary School [CTB]","Primary","125","109","18","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143","143","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Old Fangak","12898","DDI","28","BIW","Fangak County","Old Fangak","Diang Diang Primary School [DDI]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","12050","DYD","28","BIW","Fangak County","Old Fangak","Dinya Primary School [DYD]","Primary","15","37","3","23","6","20","17","35","25","27","16","10","26","26","0","0","0","0","108","178","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Old Fangak","12051","PVH","28","BIW","Fangak County","Old Fangak","Dongloch Primary School [PVH]","Primary","21","31","17","11","13","14","15","12","68","10","46","7","18","9","0","0","0","0","198","94","292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","292"
"Western Bieh","Fangak County","Old Fangak","12052","HNK","28","BIW","Fangak County","Old Fangak","KhenKhan Primary School [HNK]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","13026","HRR","28","BIW","Fangak County","Old Fangak","Kherrial Primary School [HRR]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","12884","KJO","28","BIW","Fangak County","Old Fangak","Kojiok Primary School [KJO]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","13007","ERB","28","BIW","Fangak County","Old Fangak","Kuerbuay primary school [ERB]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","12054","KQN","28","BIW","Fangak County","Old Fangak","Kuerkhan Primary School [KQN]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","12055","ELP","28","BIW","Fangak County","Old Fangak","Lele Primary School [ELP]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","12056","TIM","28","BIW","Fangak County","Old Fangak","Long Time Primary School [TIM]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","13039","QAW","28","BIW","Fangak County","Old Fangak","Mayiek Primary school [QAW]","Primary","64","66","7","45","7","19","17","9","28","24","0","0","0","0","0","0","0","0","123","163","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Old Fangak","12997","NNQ","28","BIW","Fangak County","Old Fangak","Nonimach primary school [NNQ]","Primary","29","101","7","45","3","23","8","18","28","24","0","0","0","0","0","0","0","0","75","211","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Old Fangak","12996","NNW","28","BIW","Fangak County","Old Fangak","Nonimach primary school [NNW]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","12057","NRH","28","BIW","Fangak County","Old Fangak","Norbor Primary School [NRH]","Primary","25","27","11","15","9","17","11","15","33","19","36","16","32","20","0","0","0","0","157","129","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Old Fangak","3976","ZCR","28","BIW","Fangak County","Old Fangak","Nyatuat Primary [ZCR]","Primary","34","96","29","127","4","48","5","47","38","66","35","43","0","0","0","0","0","0","145","427","572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","572"
"Western Bieh","Fangak County","Old Fangak","9329","LFN","28","BIW","Fangak County","Old Fangak","Old Fangak ALP Centre [LFN]","ALP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","207","286","0","0","0","79","207","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Old Fangak","3973","LFA","28","BIW","Fangak County","Old Fangak","Old Fangak Primary School [LFA]","Primary","45","59","38","66","44","164","35","121","84","142","14","90","0","0","0","0","0","0","260","642","902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","902"
"Western Bieh","Fangak County","Old Fangak","12058","PPH","28","BIW","Fangak County","Old Fangak","Pajang Primary School [PPH]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","12983","PGY","28","BIW","Fangak County","Old Fangak","Pajuong Primary School [PGY]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","12977","PPY","28","BIW","Fangak County","Old Fangak","Pakan Primary School [PPY]","Primary","184","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184","102","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Old Fangak","3979","PNW","28","BIW","Fangak County","Old Fangak","Pangack [PNW]","Secondary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Western Bieh","Fangak County","Old Fangak","12937","RJP","28","BIW","Fangak County","Old Fangak","Parjak Primary School [RJP]","Primary","25","27","6","20","9","17","3","23","66","12","78","0","0","0","0","0","0","0","187","99","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Old Fangak","8194","PJS","28","BIW","Fangak County","Old Fangak","Patai Primary School [PJS]","Primary","25","27","27","25","25","27","18","35","13","13","12","14","15","11","0","0","0","0","135","152","287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","287"
"Western Bieh","Fangak County","Old Fangak","12980","PJH","28","BIW","Fangak County","Old Fangak","Pathiany Primary School [PJH]","Primary","38","40","35","17","21","31","13","13","27","51","0","0","0","0","0","0","0","0","134","152","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286"
"Western Bieh","Fangak County","Old Fangak","3974","OLO","28","BIW","Fangak County","Old Fangak","Pulpam Primary School [OLO]","Primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
