State,County,Payam,School_Name,School_Type,Total_Primary_Students,Total_Secondary_Students,Total_Students
Aweil East,Aweil East County,Mayom-Wel,Rum-manyiel Primary School,Primary,282,0,282
Aweil East,Aweil East County,Mayom-Wel,War-Ayen Primary School.,Primary,502,0,502
Aweil East,Aweil East County,Wunlang,Ajok Wol,Primary,957,0,957
Aweil East,Aweil East County,Wunlang,Ameth Primary School,Primary,832,0,832
Aweil East,Aweil East County,Wunlang,Ariik Mawien Primary School,Primary,285,0,285
Aweil East,Aweil East County,Wunlang,Awachier Primary School,Primary,156,0,156
Aweil East,Aweil East County,Wunlang,Ayendit Orphan Primary School,Primary,286,0,286
Aweil East,Aweil East County,Wunlang,Guengkou ALP Centre,ALP,0,0,572
Aweil East,Aweil East County,Wunlang,Hai Bul Primary School,Primary,1076,0,1076
Aweil East,Aweil East County,Wunlang,Jer Akol Primary,Primary,286,0,286
Aweil East,Aweil East County,Wunlang,Kharmarial Primary School,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Lol Nyang ALP Centre,ALP,0,0,0
Aweil East,Aweil East County,Wunlang,Lol-Nyang Primary School,Primary,287,0,287
Aweil East,Aweil East County,Wunlang,Mabil Ayel Primary,Primary,243,0,243
Aweil East,Aweil East County,Wunlang,Mabil Primary School,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Mabil Tokyep Primary,Primary,403,0,403
Aweil East,Aweil East County,Wunlang,Mabil-Geng Primary school,Primary,650,0,650
Aweil East,Aweil East County,Wunlang,Machar Tuop Primary School,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Machartiit Primary School,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Macher Tit Primary School,Primary,439,0,439
Aweil East,Aweil East County,Wunlang,Majak Biar Primary School,Primary,284,0,284
Aweil East,Aweil East County,Wunlang,Majok Biar Primary School,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Majok-Palueel Basic School,Primary,857,0,857
Aweil East,Aweil East County,Wunlang,Makuci Agel ALP,ALP,0,0,0
Aweil East,Aweil East County,Wunlang,Makuei Ageep Primary School,Primary,441,0,441
Aweil East,Aweil East County,Wunlang,Makuei Doong Primary School,Primary,572,0,572
Aweil East,Aweil East County,Wunlang,Malek Biet Primary School,Primary,286,0,286
Aweil East,Aweil East County,Wunlang,Malual Dit Deng Ngor,Primary,286,0,286
Aweil East,Aweil East County,Wunlang,Malual Kuel Primary School,Primary,524,0,524
Aweil East,Aweil East County,Wunlang,Manyiel Upper Primary school,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Marol Ayual Primary,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Matong Primary,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Mayang Primary School,Primary,328,0,328
Aweil East,Aweil East County,Wunlang,Mayom-Jur Wiir Primary School,Primary,286,0,286
Aweil East,Aweil East County,Wunlang,Mokabiik ALP Centre,ALP,0,0,0
Aweil East,Aweil East County,Wunlang,Mokabiik Primary School.,Primary,435,0,435
Aweil East,Aweil East County,Wunlang,Riang Aweil Primary School,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Rum Aguer Abiem Primary,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,Rumathoi Primary School,Primary,855,0,855
Aweil East,Aweil East County,Wunlang,Rumdhuk-Ayuop Primary School,Primary,286,0,286
Aweil East,Aweil East County,Wunlang,Rumdier Primary School,Primary,578,0,578
Aweil East,Aweil East County,Wunlang,Rummarial Primary School,Primary,260,0,260
Aweil East,Aweil East County,Wunlang,Rumpadhel Girls Primary,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,War Awar Primary school,Primary,572,0,572
Aweil East,Aweil East County,Wunlang,War Nyiel Primary School,Primary,0,0,0
Aweil East,Aweil East County,Wunlang,War-Lang Garam Primary School,Primary,364,0,364
Aweil East,Aweil East County,Wunlang,Warakoon Primary School.,Primary,572,0,572
Aweil East,Aweil East County,Wunlang,Warawar Primary School,Primary,328,0,328
Aweil East,Aweil East County,Wunlang,Wardong Primary School,Primary,397,0,397
Aweil East,Aweil East County,Wunlang,Wunlang ALP Centre,ALP,0,0,0
Aweil East,Aweil East County,Wunlang,Wunlang Primary School,Primary,782,0,782
Aweil East,Aweil East County,Yargot,Akuem Primary School,Primary,457,0,457
Aweil East,Aweil East County,Yargot,Akuem/Awai-Nhom Primary School,Primary,735,0,735
Aweil East,Aweil East County,Yargot,Bakou Basic School,Primary,450,0,450
Aweil East,Aweil East County,Yargot,Garam Rum Primary,Primary,0,0,0
Aweil East,Aweil East County,Yargot,Guengkou Community School,Primary,546,0,546
Aweil East,Aweil East County,Yargot,Kanajak Primary School.,Primary,270,0,270
Aweil East,Aweil East County,Yargot,Kunjuuk Primary School,Primary,572,0,572
Aweil East,Aweil East County,Yargot,Kunyuk ALP Centre,ALP,0,0,546
Aweil East,Aweil East County,Yargot,Liet Nhom Primary School,Primary,1077,0,1077
Aweil East,Aweil East County,Yargot,Majok Buol Primary School,Primary,0,0,0
Aweil East,Aweil East County,Yargot,Makol Akenyjok Primary School,Primary,546,0,546
Aweil East,Aweil East County,Yargot,Mamer Primary School,Primary,501,0,501
Aweil East,Aweil East County,Yargot,Marial-Adal Primary School,Primary,260,0,260
Aweil East,Aweil East County,Yargot,Miiralek Primary School,Primary,260,0,260
Aweil East,Aweil East County,Yargot,Riang-Mal Primary School,Primary,572,0,572
Aweil East,Aweil East County,Yargot,Richard Rual Deng,Primary,469,0,469
Aweil East,Aweil East County,Yargot,Udom Community Primary School,Primary,383,0,383
Aweil East,Aweil East County,Yargot,Yargot ALP Cenre,ALP,0,0,273
Aweil East,Aweil East County,Yargot,Yargot Upper Primary School,Primary,1145,0,1145
Aweil,Aweil Centre County,Abul,Alok Girls Academy Primary School,Primary,367,0,367
Aweil,Aweil Centre County,Achana,Abuba Primary School,Primary,285,0,285
Aweil,Aweil Centre County,Achana,Apei Goi AES School,AES,0,0,390
Aweil,Aweil Centre County,Achana,Aweil Senior Secondary School,Secondary,0,0,0
Aweil,Aweil Centre County,Achana,Umora Upper Primary School,Primary,338,0,338
Aweil,Aweil Centre County,Aroyo,Aroyo Primary School,Primary,465,0,465
Aweil,Aweil Centre County,Aroyo,Dongabal Primary School,Primary,123,0,123
Aweil,Aweil Centre County,Aroyo,Hope Vision Primary School,Primary,509,0,509
Aweil,Aweil Centre County,Aroyo,Long - Wurukec Community School,Primary,0,0,0
Aweil,Aweil Centre County,Aroyo,Progressive Primary School,Primary,676,0,676
Aweil,Aweil Centre County,Aroyo,ST.Mary Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Aroyo,ST.Mary secondary school,Secondary,0,286,286
Aweil,Aweil Centre County,Aroyo,Umany Kuwang Primary School,Primary,286,0,286
Aweil,Aweil Centre County,Barmayen,Abukdit Primary School,Primary,286,0,286
Aweil,Aweil Centre County,Barmayen,Alok ALP Centre,ALP,0,0,156
Aweil,Aweil Centre County,Barmayen,Alok Girls Academy Secondary School,Secondary,0,146,146
Aweil,Aweil Centre County,Barmayen,Alok Primary School,Primary,442,0,442
Aweil,Aweil Centre County,Barmayen,Alok Secondary School,Secondary,0,0,0
Aweil,Aweil Centre County,Barmayen,Bar-Mayen ALP Centre,ALP,0,0,182
Aweil,Aweil Centre County,Barmayen,Bar-Mayen Primary School,Primary,286,0,286
Aweil,Aweil Centre County,Barmayen,Cornerstone Primary School,Primary,459,0,459
Aweil,Aweil Centre County,Barmayen,Emmanuel Primary School,Primary,460,0,460
Aweil,Aweil Centre County,Barmayen,Gotater Primary School,Primary,208,0,208
Aweil,Aweil Centre County,Barmayen,Kabat Primary School,Primary,275,0,275
Aweil,Aweil Centre County,Barmayen,Malual Primary School,Primary,234,0,234
Aweil,Aweil Centre County,Barmayen,Maluil Akot Primary School,Primary,236,0,236
Aweil,Aweil Centre County,Barmayen,Pan Jap Primary School,Primary,229,0,229
Aweil,Aweil Centre County,Barmayen,Piny Wella Primary School,Primary,240,0,240
Aweil,Aweil Centre County,Barmayen,Seventh Day Adventist Primary School,Primary,372,0,372
Aweil,Aweil Centre County,Barmayen,Taijouk Primary School,Primary,286,0,286
Aweil,Aweil Centre County,Barmayen,War Aheer Primary School,Primary,266,0,266
Aweil,Aweil Centre County,Chel South,Akuang-Kar Primary School,Primary,286,0,286
Aweil,Aweil Centre County,Chel South,Dr. John Garang Memorial Primary School,Primary,197,0,197
Aweil,Aweil Centre County,Chel South,Mabok-Akot Basic School,Primary,274,0,274
Aweil,Aweil Centre County,Chel South,Makuac Amoyhou Primary,Primary,286,0,286
Aweil,Aweil Centre County,Chel South,Makuach Lower Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Akol Kuol Secondary school,Secondary,0,58,58
Aweil,Aweil Centre County,Nyalath,Akoong Lower Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Amuthic Primary School,Primary,264,0,264
Aweil,Aweil Centre County,Nyalath,Apada AES School,ALP,0,0,182
Aweil,Aweil Centre County,Nyalath,Apada Upper Primary School,Primary,769,0,769
Aweil,Aweil Centre County,Nyalath,Apei Goi Primary School,Primary,1502,0,1502
Aweil,Aweil Centre County,Nyalath,Ariathdit AES School,AES,0,0,0
Aweil,Aweil Centre County,Nyalath,Ariathdit Primary School,Primary,1412,0,1412
Aweil,Aweil Centre County,Nyalath,Auluic Primary School,Primary,658,0,658
Aweil,Aweil Centre County,Nyalath,Aweil Freedom Sec.School,Secondary,0,270,270
Aweil,Aweil Centre County,Nyalath,Aweil Madina (Boys) Primary School,Primary,701,0,701
Aweil,Aweil Centre County,Nyalath,Aweil Madina AES School,AES,0,0,973
Aweil,Aweil Centre County,Nyalath,Aweil Medina B Primary,Primary,572,0,572
Aweil,Aweil Centre County,Nyalath,Aweil National Seconday School,Secondary,0,1082,1082
Aweil,Aweil Centre County,Nyalath,Aweil Prision AES School,AES,0,0,104
Aweil,Aweil Centre County,Nyalath,Awoda Upper Primary School,Primary,530,0,530
Aweil,Aweil Centre County,Nyalath,Daystar Primary,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Dr John AES School,AES,0,0,0
Aweil,Aweil Centre County,Nyalath,Dr. John Garang Primary School,Primary,697,0,697
Aweil,Aweil Centre County,Nyalath,Gateway Primary School,Primary,678,0,678
Aweil,Aweil Centre County,Nyalath,Gateway Senior Secondary School,Secondary,0,685,685
Aweil,Aweil Centre County,Nyalath,Hai Matar Primary School,Primary,156,0,156
Aweil,Aweil Centre County,Nyalath,Hai Mozifiin Primary School,Primary,332,0,332
Aweil,Aweil Centre County,Nyalath,Joluaw Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Kabat Primary,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Kumkei Lower Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Kuom Kat Primary,Primary,370,0,370
Aweil,Aweil Centre County,Nyalath,Langchok Primary School,Primary,182,0,182
Aweil,Aweil Centre County,Nyalath,Luka Aguot Primary,Primary,851,0,851
Aweil,Aweil Centre County,Nyalath,Luka Lual Primary,Primary,286,0,286
Aweil,Aweil Centre County,Nyalath,Madiria Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Madria Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Maduany AES School,AES,0,0,286
Aweil,Aweil Centre County,Nyalath,Maduany Basic School,Primary,1014,0,1014
Aweil,Aweil Centre County,Nyalath,Malek Yel AES,AES,0,0,156
Aweil,Aweil Centre County,Nyalath,Maper East AES School,AES,0,0,208
Aweil,Aweil Centre County,Nyalath,Maper East Primary School,Primary,913,0,913
Aweil,Aweil Centre County,Nyalath,Maper National Teachers Raining Institute,TTI,0,0,0
Aweil,Aweil Centre County,Nyalath,Maper Secondary School,Secondary,0,147,147
Aweil,Aweil Centre County,Nyalath,Maper West AES School,AES,0,0,234
Aweil,Aweil Centre County,Nyalath,Maper West Girls Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Maper West Primary School,Primary,666,0,666
Aweil,Aweil Centre County,Nyalath,Maria Goreti Secondary School,Secondary,0,598,598
Aweil,Aweil Centre County,Nyalath,Mathiang AES School,AES,0,0,156
Aweil,Aweil Centre County,Nyalath,Mathiang Primary School,Primary,572,0,572
Aweil,Aweil Centre County,Nyalath,Mathiangtit Primary schoo,Primary,286,0,286
Aweil,Aweil Centre County,Nyalath,Mayom Lac Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Mayom Wel AES School,AES,0,0,117
Aweil,Aweil Centre County,Nyalath,Mayom Wel Primary School,Primary,814,0,814
Aweil,Aweil Centre County,Nyalath,Medic Lower Primary School,Primary,210,0,210
Aweil,Aweil Centre County,Nyalath,Moni Primary School,Primary,155,0,155
Aweil,Aweil Centre County,Nyalath,Moper West Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,New Generation Secondary,Secondary,0,0,0
Aweil,Aweil Centre County,Nyalath,New Sudan Model Academy (NSMA),Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Nyalath Primary School,Primary,286,0,286
Aweil,Aweil Centre County,Nyalath,Pan-Ameth Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Rebath Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Rebath Senior Secondary School,Secondary,0,0,0
Aweil,Aweil Centre County,Nyalath,Rum-Aguoth Primary School,Primary,108,0,108
Aweil,Aweil Centre County,Nyalath,Rumakudi Primary School,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,Salam Girls AES School,AES,0,0,494
Aweil,Aweil Centre County,Nyalath,Salam Girls Primary School,Primary,1050,0,1050
Aweil,Aweil Centre County,Nyalath,Salva Kiir AES School,AES,0,0,0
Aweil,Aweil Centre County,Nyalath,Salva Kiir Girls Secondary,Secondary,0,141,141
Aweil,Aweil Centre County,Nyalath,Salva Kiir Primary School,Primary,74,0,74
Aweil,Aweil Centre County,Nyalath,Santo Ayang Primary,Primary,286,0,286
Aweil,Aweil Centre County,Nyalath,Scared Heart of Jesus Comboni School,Primary,2603,0,2603
Aweil,Aweil Centre County,Nyalath,Southern Sudan Primary,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,St Daniel Comboni AES School,AES,0,0,338
Aweil,Aweil Centre County,Nyalath,St Daniel Comboni Primary School,Primary,1696,0,1696
Aweil,Aweil Centre County,Nyalath,St Francis Complex Primary School,Primary,1871,0,1871
Aweil,Aweil Centre County,Nyalath,St Joseph AES School,AES,0,0,0
Aweil,Aweil Centre County,Nyalath,St. Joseph Primary,Primary,973,0,973
Aweil,Aweil Centre County,Nyalath,St. Maria Gorrety Basic School,Primary,1013,0,1013
Aweil,Aweil Centre County,Nyalath,The Daystar Secondary,Secondary,0,0,0
Aweil,Aweil Centre County,Nyalath,The Profesional Bright Academy,Primary,0,0,0
Aweil,Aweil Centre County,Nyalath,The Profesional Bright Academy,Secondary,0,0,0
Aweil,Aweil Centre County,Nyalath,Udhaba Primary School,Primary,717,0,717
Aweil,Aweil Centre County,Nyalath,War-Chum Primari School,Primary,286,0,286
Aweil,Aweil Centre County,Nyalath,Warkuac AES School,AES,0,0,286
Aweil,Aweil Centre County,Nyalath,Warkuac Primary School,Primary,919,0,919
Aweil,Aweil Centre County,Nyalath,Women Centre Groupe AES School,AES,0,0,286
Aweil,Aweil Centre County,Nyalath,Yith Aluk AES School,AES,0,0,587
Aweil,Aweil Centre County,Nyalath,Yith Aluk Primary,Primary,1567,0,1567
Aweil,Aweil Centre County,Nyalath,Zirah Primary School,Primary,286,0,286
Aweil,Aweil South County,Ayai,Ajieth Primary School,Primary,0,0,0
Aweil,Aweil South County,Ayai,Ajiith Primary School,Primary,286,0,286
Aweil,Aweil South County,Ayai,Amet Weer Primary School,Primary,275,0,275
Aweil,Aweil South County,Ayai,Ayai Upper School,Primary,858,0,858
Aweil,Aweil South County,Ayai,Ayok Anei Girls Primary School,Primary,697,0,697
Aweil,Aweil South County,Ayai,Marol Lual Primary School,Primary,572,0,572
Aweil,Aweil South County,Ayai,Rubakach Primary,Primary,301,0,301
Aweil,Aweil South County,Gakrol,Akach Primary School,Primary,562,0,562
Aweil,Aweil South County,Gakrol,Bur Ajak Primary,Primary,260,0,260
Aweil,Aweil South County,Gakrol,Gakrol Upper Primary School,Primary,586,0,586
Aweil,Aweil South County,Gakrol,Girjok Primary School,Primary,281,0,281
Aweil,Aweil South County,Gakrol,Jer Ajiep foundation community school,Primary,420,0,420
Aweil,Aweil South County,Gakrol,Piartok Primary,Primary,540,0,540
Aweil,Aweil South County,Gakrol,Rieth-Nyin Primary School,Primary,380,0,380
Aweil,Aweil South County,Gakrol,Rum-Aluel Primary School,Primary,550,0,550
Aweil,Aweil South County,Gakrol,Warlac Primary,Primary,572,0,572
Aweil,Aweil South County,Nyieth,Wunliet Primary School,Primary,414,0,414
Aweil,Aweil South County,Nyieth,George Kuach Secondary School,Secondary,0,78,78
Aweil,Aweil South County,Nyieth,Juo-awan Primary School,Primary,0,0,0
Aweil,Aweil South County,Nyieth,Riang Mankuek Primary School,Primary,278,0,278
Aweil,Aweil South County,Nyieth,Rumpabol Primary School,Primary,557,0,557
Aweil,Aweil South County,Nyocawany I,Beliek Primary School,Primary,271,0,271
Aweil,Aweil South County,Nyocawany I,Dok Kul Primary School,Primary,598,0,598
Aweil,Aweil South County,Nyocawany I,Malual Aduet Primary School,Primary,292,0,292
Aweil,Aweil South County,Nyocawany I,Nyang Miir Primary School,Primary,1109,0,1109
Aweil,Aweil South County,Nyocawany I,Nyoc-Anoon Primary,Primary,423,0,423
Aweil,Aweil South County,Nyocawany I,Pan-Ngapdit Upper Primary School,Primary,565,0,565
Aweil,Aweil South County,Nyocawany II,Dokul Primary School,Primary,546,0,546
Aweil,Aweil South County,Panthou,Alueth Primary School,Primary,546,0,546
Aweil,Aweil South County,Panthou,Lual-Agoor Primary School,Primary,860,0,860
Aweil,Aweil South County,Panthou,Malek Alel Senior Secondary School,Secondary,0,416,416
Aweil,Aweil South County,Panthou,Malith Buol Primary,Primary,565,0,565
Aweil,Aweil South County,Panthou,Mangar Gier Primary School,Primary,286,0,286
Aweil,Aweil South County,Panthou,Panadhot Kuom Primary School,Primary,249,0,249
Aweil,Aweil South County,Panthou,Panthou Upper Primary School,Primary,850,0,850
Aweil,Aweil South County,Panthou,Pawjapdit Primary,Primary,0,0,0
Aweil,Aweil South County,Panthou,Pheth Primary School,Primary,281,0,281
Aweil,Aweil South County,Panthou,Riang-Akeer Primary School,Primary,835,0,835
Aweil,Aweil South County,Panthou,Rumrit Primary School,Primary,284,0,284
Aweil,Aweil South County,TarWeng,Adany Primary,Primary,493,0,493
Aweil,Aweil South County,TarWeng,Adeny Primary School,Primary,0,0,0
Aweil,Aweil South County,TarWeng,Biokbet Primary School,Primary,282,0,282
Aweil,Aweil South County,TarWeng,Lankuac Primary School,Primary,531,0,531
Aweil,Aweil South County,TarWeng,Majak Primary School,Primary,275,0,275
Aweil,Aweil South County,TarWeng,Majook Abyei Primary School,Primary,836,0,836
Aweil,Aweil South County,TarWeng,Makuei Alel Primary School,Primary,553,0,553
Aweil,Aweil South County,TarWeng,Mariik Primary School,Primary,279,0,279
Aweil,Aweil South County,TarWeng,Mawier Primary School,Primary,0,0,0
Aweil,Aweil South County,TarWeng,Mayom Achuil Primary,Primary,283,0,283
Aweil,Aweil South County,Tiar Aliet,Alueel Primary School,Primary,0,0,0
Aweil,Aweil South County,Tiar Aliet,Aluel Primari School,Primary,552,0,552
Aweil,Aweil South County,Tiar Aliet,Amuol Primary School,Primary,342,0,342
Aweil,Aweil South County,Tiar Aliet,Lietnhom,Primary,549,0,549
Aweil,Aweil South County,Tiar Aliet,Mabok Primary,Primary,677,0,677
Aweil,Aweil South County,Tiar Aliet,Majok Primary School,Primary,287,0,287
Aweil,Aweil South County,Tiar Aliet,Mangar Lual Primary School,Primary,564,0,564
Aweil,Aweil South County,Tiar Aliet,Nintok Primary School,Primary,234,0,234
Aweil,Aweil South County,Tiar Aliet,Pankar Upper Primary School,Primary,565,0,565
